Date,Open,High,Low,Close,Adj Cose,Volume,Next High,Next Low
25-06-2010,101.883003,102.633003,100.067001,100.483002,81.431076,7899066,101.167,99
28-06-2010,100.333,101.167,99,99.216698,80.404854,6452673,99.666702,98.016701
29-06-2010,99.533302,99.666702,98.016701,98.783302,80.053642,5038401,102.067001,97.666702
30-06-2010,97.666702,102.067001,97.666702,101.817001,82.512138,13851996,101.599998,100.083
01-07-2010,101.599998,101.599998,100.083,101,81.850037,5114853,101.983002,100.599998
02-07-2010,101.667,101.983002,100.599998,100.849998,81.728485,4187586,101.5,100
05-07-2010,100.800003,101.5,100,100.717003,81.620705,4299357,101.099998,100.366997
06-07-2010,100.733002,101.099998,100.366997,100.967003,81.823303,4537185,101.150002,100
07-07-2010,101.032997,101.150002,100,100.667,81.58017,6040461,101.782997,100.633003
08-07-2010,101.333,101.782997,100.633003,101.050003,81.890556,5593527,101.599998,99.75
09-07-2010,101.050003,101.599998,99.75,100.116997,81.134453,5969130,100.667,99.766701
12-07-2010,100.667,100.667,99.766701,99.983299,81.026108,6976782,100.467003,98.433296
13-07-2010,99.983299,100.467003,98.433296,99.699997,80.796516,14032884,100.717003,99.216698
14-07-2010,100.050003,100.717003,99.216698,99.5,80.634438,13910667,100.333,99.416702
15-07-2010,99.5,100.333,99.416702,100.032997,81.066383,9170715,100.182999,98.866699
16-07-2010,100.167,100.182999,98.866699,99.449997,80.593925,11566047,99.983299,96.666702
19-07-2010,99.133301,99.983299,96.666702,97.116699,78.703026,9788847,97.800003,96.699997
20-07-2010,97.333298,97.800003,96.699997,97.150002,78.730011,4301751,98.666702,96.949997
21-07-2010,97.616699,98.666702,96.949997,97.449997,78.973129,11564385,99.516701,88.800003
22-07-2010,88.800003,99.516701,88.800003,99.233299,80.418312,21792534,100.900002,99.416702
23-07-2010,100,100.900002,99.416702,100.550003,81.485374,19647324,101.067001,99.983299
26-07-2010,100.667,101.067001,99.983299,100.900002,81.769005,6791253,102.333,101
27-07-2010,102.333,102.333,101,101.417,82.187965,5364126,102.75,101.067001
28-07-2010,101.833,102.75,101.067001,102.449997,83.025116,10147950,103.967003,102.016998
29-07-2010,102.333,103.967003,102.016998,103.366997,83.768242,11641920,103.949997,102
30-07-2010,103.25,103.949997,102,102.917,83.403572,11090289,104.483002,103
02-08-2010,103.032997,104.483002,103,104.266998,84.497604,16662930,105.800003,102.5
03-08-2010,105.800003,105.800003,102.5,102.932999,83.416534,8468116,104.667,101.032997
04-08-2010,102.667,104.667,101.032997,103.532997,83.902771,8114404,104.800003,102.900002
05-08-2010,103.800003,104.800003,102.900002,103.866997,84.173454,5968120,106.667,103.866997
06-08-2010,104,106.667,103.866997,105.833,85.766678,5979896,106.800003,105.266998
09-08-2010,106,106.800003,105.266998,105.967003,85.875275,3997014,106.300003,103.900002
10-08-2010,106.300003,106.300003,103.900002,104.833,84.956284,7111350,104.667,102.900002
11-08-2010,104,104.667,102.900002,103.300003,83.713959,4894132,103.900002,101.366997
12-08-2010,101.667,103.900002,101.366997,101.967003,82.63369,7286562,104.667,101.967003
13-08-2010,102,104.667,101.967003,104.167,84.416573,7220244,106,104
16-08-2010,105.067001,106,104,105.5,85.496826,4363076,106.866997,104.5
17-08-2010,106,106.866997,104.5,106.366997,86.199425,8288220,108.667,106.032997
18-08-2010,107.667,108.667,106.032997,108.333,87.792679,12316598,110.866997,108.333
19-08-2010,108.333,110.866997,108.333,110.199997,89.305695,12464668,110.333,108.032997
20-08-2010,110.067001,110.333,108.032997,108.467003,87.901276,8907615,108.467003,106.067001
23-08-2010,108,108.467003,106.067001,106.333,86.171883,5709402,107.532997,105.733002
24-08-2010,106.366997,107.532997,105.733002,106.567001,86.361504,5194554,107.5,106.567001
25-08-2010,106.599998,107.5,106.567001,107,86.712425,6604694,110.099998,107.333
26-08-2010,107.333,110.099998,107.333,109.266998,88.549583,16281042,110.233002,106.900002
27-08-2010,109.400002,110.233002,106.900002,107.467003,87.090874,5477934,108.900002,105.733002
30-08-2010,108.667,108.900002,105.733002,106.199997,86.064095,4576998,109.333,105.667
31-08-2010,106.866997,109.333,105.667,108.766998,88.144379,13192947,109.532997,107.866997
01-09-2010,109.5,109.532997,107.866997,108.766998,88.144379,7239272,110.567001,108.766998
02-09-2010,109.199997,110.567001,108.766998,110.300003,89.386726,7362386,110.467003,108.233002
03-09-2010,110.467003,110.467003,108.233002,109.333,88.603081,6091682,111.532997,109.199997
06-09-2010,109.900002,111.532997,109.199997,110.532997,89.575554,10604240,111.5,109.866997
07-09-2010,110.667,111.5,109.866997,110.800003,89.791924,8545032,110.599998,108.833
08-09-2010,110.099998,110.599998,108.833,109.532997,88.765144,6021334,110.400002,107.599998
09-09-2010,110.400002,110.400002,107.599998,108.233002,87.711639,7403198,109.866997,108.067001
13-09-2010,108.900002,109.866997,108.067001,108.800003,88.171135,6539396,110.800003,107.866997
14-09-2010,108.599998,110.800003,107.866997,110.133003,89.251389,11277314,112,109
15-09-2010,109.567001,112,109,111.766998,90.575569,10372002,112.932999,111.032997
16-09-2010,111.333,112.932999,111.032997,111.599998,90.440231,6883816,112.833,110.900002
17-09-2010,111.900002,112.833,110.900002,112.233002,90.953217,11380389,118.667,112
20-09-2010,112.667,118.667,112,117.766998,95.43795,20783055,119.532997,114.266998
21-09-2010,118.567001,119.532997,114.266998,115.099998,93.276627,24214323,117.199997,114.233002
22-09-2010,114.233002,117.199997,114.233002,116.467003,94.38443,10948870,118.633003,115.266998
23-09-2010,116.633003,118.633003,115.266998,117.667,95.356911,9536061,120.567001,117.800003
24-09-2010,118.5,120.567001,117.800003,119.5,96.842384,13318062,120.400002,118.199997
27-09-2010,120.266998,120.400002,118.199997,118.932999,96.382866,11844486,120,117.532997
28-09-2010,119.266998,120,117.532997,118.932999,96.382866,10900851,120.199997,115.333
29-09-2010,119,120.199997,115.333,115.733002,93.789604,10045358,120,114.599998
30-09-2010,115.866997,120,114.599998,118.866997,96.329384,24463482,120,117.532997
01-10-2010,119.266998,120,117.532997,119.099998,96.518219,15378705,121.199997,116.599998
04-10-2010,120,121.199997,116.599998,116.833,94.681046,12965504,117.932999,115.667
05-10-2010,117.333,117.932999,115.667,115.866997,93.898201,12483996,117.967003,113.866997
06-10-2010,117.432999,117.967003,113.866997,115.266998,93.411957,10790072,116.266998,114.133003
07-10-2010,115.866997,116.266998,114.133003,114.599998,92.871437,11788662,115.567001,113.067001
08-10-2010,114.667,115.567001,113.067001,114.967003,93.168854,11291262,116.300003,114.233002
11-10-2010,115.900002,116.300003,114.233002,115.300003,93.438705,7472374,115.199997,112.766998
12-10-2010,114.599998,115.199997,112.766998,113.967003,92.358452,7683312,117.233002,113.667
13-10-2010,115.333,117.233002,113.667,116.733002,94.600006,16060322,117.900002,115.900002
14-10-2010,117.800003,117.900002,115.900002,116.699997,94.573257,7065405,117.333,114.233002
15-10-2010,117.333,117.333,114.233002,114.633003,92.89817,6708072,115.233002,111.400002
18-10-2010,114.667,115.233002,111.400002,114.366997,92.68261,12772917,115.5,112.733002
19-10-2010,114.467003,115.5,112.733002,113.667,92.115318,8865621,114.199997,111.667
20-10-2010,112.833,114.199997,111.667,112,90.764404,8675724,116.667,111.532997
21-10-2010,113.233002,116.667,111.532997,116.233002,94.194809,6655713,116.333,113.467003
22-10-2010,116.067001,116.333,113.467003,114.133003,92.492981,5044809,115.599998,112.400002
25-10-2010,115.5,115.599998,112.400002,112.766998,91.385979,10277516,115.567001,112.733002
26-10-2010,113.567001,115.567001,112.733002,114.5,92.79039,9176379,114.599998,111.467003
27-10-2010,114.5,114.599998,111.467003,111.900002,90.683365,7460368,114.467003,110
28-10-2010,112.766998,114.467003,110,111.366997,90.251419,34655488,114.599998,110.467003
29-10-2010,112.733002,114.599998,110.467003,114.133003,92.492981,27593872,115.667,113.900002
01-11-2010,115,115.667,113.900002,114.567001,92.844688,12801544,116,114
02-11-2010,114.800003,116,114,115.599998,93.681816,6944288,118.067001,116
03-11-2010,116,118.067001,116,117.032997,94.843117,14416686,118.333,116.699997
04-11-2010,118.233002,118.333,116.699997,118,95.626785,8817182,119.599998,116.400002
08-11-2010,119.599998,119.599998,116.400002,117.099998,94.897408,6954382,118.967003,116.067001
09-11-2010,117.333,118.967003,116.067001,118.532997,96.058716,6835545,118.932999,117.599998
10-11-2010,118.333,118.932999,117.599998,118,95.626785,5454314,118.667,116.432999
11-11-2010,118.333,118.667,116.432999,116.900002,94.735344,3753708,118,114.932999
12-11-2010,117.266998,118,114.932999,115.900002,93.92495,6218644,117,114.167
15-11-2010,115.599998,117,114.167,116.766998,94.627556,3976958,117.633003,112.366997
16-11-2010,117.300003,117.633003,112.366997,113.300003,91.817917,8604540,117.167,112.333
18-11-2010,117.167,117.167,112.333,114.633003,92.89817,12344361,115.333,113.067001
19-11-2010,114.833,115.333,113.067001,113.967003,92.358452,8833923,117.599998,113.599998
22-11-2010,114.167,117.599998,113.599998,117.266998,95.032768,12248562,117.333,113.032997
23-11-2010,116.833,117.333,113.032997,115,93.195587,12785792,116.167,114.467003
24-11-2010,115.967003,116.167,114.467003,115.800003,93.84391,9198874,115.633003,112.067001
25-11-2010,115.067001,115.633003,112.067001,113.133003,91.682587,13467690,113.866997,110.699997
26-11-2010,113.5,113.866997,110.699997,111.766998,90.575569,14758548,113.167,109.333
29-11-2010,112,113.167,109.333,112.400002,91.08857,19104878,115.333,110.667
30-11-2010,111.699997,115.333,110.667,114.599998,92.871437,19834212,115,113.233002
01-12-2010,115,115,113.233002,114.266998,92.601563,7089580,115.266998,113.167
02-12-2010,114.766998,115.266998,113.167,113.932999,92.330902,12725163,114.667,110
03-12-2010,111.667,114.667,110,114.199997,92.547272,14187462,114,112.333
06-12-2010,114,114,112.333,112.699997,91.331665,5996706,113.133003,110.866997
07-12-2010,112.400002,113.133003,110.866997,112.133003,90.872192,9980697,113.333,110.833
08-12-2010,112,113.333,110.833,111.167,90.08934,9758086,112.333,110.532997
09-12-2010,111.633003,112.333,110.532997,111.532997,90.385948,11088268,113.932999,111.333
10-12-2010,111.932999,113.932999,111.333,113.532997,92.006729,6272630,114,110.333
13-12-2010,113.833,114,110.333,111.432999,90.304901,8995098,113.067001,111.400002
14-12-2010,112,113.067001,111.400002,112.266998,90.980774,7174683,112.532997,111
15-12-2010,111.133003,112.532997,111,111.333,90.223862,7955714,112.300003,109.432999
16-12-2010,112.300003,112.300003,109.432999,112.032997,90.791145,7140352,112.167,110.400002
20-12-2010,112.167,112.167,110.400002,111.300003,90.197128,5856052,111.667,110.532997
21-12-2010,111.333,111.667,110.532997,111.432999,90.304901,5143230,112.467003,110.800003
22-12-2010,112.467003,112.467003,110.800003,111.599998,90.440231,5153199,112.266998,110.766998
23-12-2010,112.266998,112.266998,110.766998,111.266998,90.170387,4378059,113.599998,110.467003
24-12-2010,110.467003,113.599998,110.467003,113.266998,91.791176,7443794,114.167,112.699997
27-12-2010,113.167,114.167,112.699997,113.167,91.710129,6925185,114.532997,113.167
28-12-2010,113.167,114.532997,113.167,114.133003,92.492981,4314735,116.400002,114.099998
29-12-2010,114.133003,116.400002,114.099998,116.133003,94.113762,10211070,117.567001,115.099998
30-12-2010,115.532997,117.567001,115.099998,116.366997,94.303398,29495810,117.300003,115.766998
31-12-2010,115.900002,117.300003,115.766998,116.432999,94.356895,10410699,117.300003,115.932999
03-01-2011,117.300003,117.300003,115.932999,116.532997,94.437935,3492150,118.733002,116.667
04-01-2011,116.667,118.733002,116.667,118.333,95.896637,14939910,120.133003,117.199997
05-01-2011,118.266998,120.133003,117.199997,119.866997,97.139793,12790334,120.667,117.233002
06-01-2011,120.233002,120.667,117.233002,119.266998,96.653542,8906748,120,113.733002
07-01-2011,118.699997,120,113.733002,115,93.195587,10804293,114.932999,112.366997
10-01-2011,114.800003,114.932999,112.366997,113.733002,92.168823,12404523,116,112.032997
11-01-2011,113.467003,116,112.032997,113.400002,91.898949,11894486,116.266998,112.400002
12-01-2011,114.766998,116.266998,112.400002,115.833,93.870644,7674350,116.467003,114.266998
13-01-2011,115.366997,116.467003,114.266998,115.432999,93.546501,11313884,118.099998,112.733002
14-01-2011,115.067001,118.099998,112.733002,113.699997,92.142075,8989185,116.599998,111.766998
17-01-2011,113.400002,116.599998,111.766998,114.633003,92.89817,14174924,117.833,114.733002
18-01-2011,114.932999,117.833,114.733002,117.432999,95.167282,9611394,118.866997,115.733002
19-01-2011,117.667,118.866997,115.733002,116.967003,94.789642,14095558,117.266998,113.766998
20-01-2011,116.233002,117.266998,113.766998,114.432999,92.736084,11015130,115.032997,112.266998
21-01-2011,114.133003,115.032997,112.266998,112.599998,91.250648,13523120,113.633003,112
24-01-2011,113.300003,113.633003,112,112.733002,91.358421,7685974,113.567001,111.667
25-01-2011,112.800003,113.567001,111.667,112,90.764404,7825712,113.167,111.333
27-01-2011,112.567001,113.167,111.333,111.866997,90.656624,11716434,113.5,110.400002
28-01-2011,112.567001,113.5,110.400002,112.099998,90.845436,16010322,111.932999,107.300003
31-01-2011,111.400002,111.932999,107.300003,108.400002,87.84697,17010879,109.199997,104.133003
01-02-2011,109.099998,109.199997,104.133003,106.400002,86.226189,21246045,107.800003,105.333
02-02-2011,107.167,107.800003,105.333,106,85.902023,9636384,107.467003,105.067001
03-02-2011,105.599998,107.467003,105.067001,106.300003,86.145142,7086592,107.167,101.133003
04-02-2011,106.400002,107.167,101.133003,102,82.660439,14628753,105.833,102.199997
07-02-2011,103.866997,105.833,102.199997,104.733002,84.875252,14666714,105.5,104
08-02-2011,105,105.5,104,104.067001,84.335533,9348855,104.333,101.833
09-02-2011,104,104.333,101.833,102.599998,83.146675,12675526,105.967003,102.800003
10-02-2011,102.800003,105.967003,102.800003,104.099998,84.362274,10723374,104.733002,102.667
11-02-2011,104.567001,104.733002,102.667,103.400002,83.794991,8654366,106.532997,103.133003
14-02-2011,103.133003,106.532997,103.133003,105,85.091621,10010319,105.800003,103.067001
15-02-2011,105.766998,105.800003,103.067001,104.733002,84.875252,6530487,105.900002,104.133003
16-02-2011,104.133003,105.900002,104.133003,104.599998,84.767456,5483194,105.932999,103.233002
17-02-2011,105,105.932999,103.233002,105.633003,85.604607,10348436,106.766998,103.333
18-02-2011,105.567001,106.766998,103.333,103.833,84.145905,7141980,105.900002,103.067001
21-02-2011,103.833,105.900002,103.067001,105.467003,85.470078,3903808,105.266998,103.667
22-02-2011,105.266998,105.266998,103.667,104.467003,84.659691,6840204,105,103.400002
23-02-2011,104.667,105,103.400002,103.733002,84.064857,5243750,104.133003,99.333298
24-02-2011,102.900002,104.133003,99.333298,100.432999,81.390533,26720966,104.599998,101
25-02-2011,101.800003,104.599998,101,104.199997,84.443314,13676336,113.333,102.932999
28-02-2011,104.032997,113.333,102.932999,112.667,91.304939,45492405,116,113.733002
01-03-2011,113.866997,116,113.733002,115.733002,93.789604,21954968,117.333,114.133003
03-03-2011,114.667,117.333,114.133003,115.699997,93.762863,19977388,116.532997,114.667
04-03-2011,116.366997,116.532997,114.667,114.932999,93.141296,12422316,115.866997,112.032997
07-03-2011,114.167,115.866997,112.032997,115.099998,93.276627,10097022,115.932999,114.099998
08-03-2011,115.800003,115.932999,114.099998,114.633003,92.89817,8569797,115.432999,113.733002
09-03-2011,114.932999,115.432999,113.733002,114.5,92.79039,6324122,114.633003,112.866997
10-03-2011,114.300003,114.633003,112.866997,114.199997,92.547272,6640239,115.333,113.032997
11-03-2011,113.833,115.333,113.032997,114.233002,92.57402,5975242,115.932999,113.667
14-03-2011,114.5,115.932999,113.667,115.633003,93.708572,6749358,115.199997,111.800003
15-03-2011,114.032997,115.199997,111.800003,113.400002,91.898949,10407528,114.900002,113.766998
16-03-2011,113.766998,114.900002,113.766998,114.133003,92.492981,4943272,113.932999,111.532997
17-03-2011,113,113.932999,111.532997,112.032997,90.791145,11713557,113.233002,110.400002
18-03-2011,113.067001,113.233002,110.400002,111.967003,90.737656,9716799,113.266998,111.667
21-03-2011,112.432999,113.266998,111.667,111.932999,90.710098,6147099,113.932999,111.667
22-03-2011,112.400002,113.932999,111.667,113.366997,91.872215,6148004,114.967003,112.766998
23-03-2011,113.333,114.967003,112.766998,114.633003,92.89817,8540403,115.733002,114.599998
24-03-2011,115.333,115.733002,114.599998,115.333,93.465454,8132842,118.667,115.667
25-03-2011,116.667,118.667,115.667,118.300003,95.869896,17560432,119.733002,117.567001
28-03-2011,117.667,119.733002,117.567001,119.133003,96.54496,13138048,120,118.766998
29-03-2011,119.667,120,118.766998,119.5,96.842384,12568878,120.900002,117.833
30-03-2011,119.932999,120.900002,117.833,118.400002,95.950935,15962112,122.667,118.833
31-03-2011,118.833,122.667,118.833,121.400002,98.382126,33015622,123.300003,120.932999
01-04-2011,121.366997,123.300003,120.932999,121.667,98.598495,16598206,123.333,121.866997
04-04-2011,122.300003,123.333,121.866997,123.233002,99.867577,9673714,123.800003,122.167
05-04-2011,123.167,123.800003,122.167,122.800003,99.516685,8179958,123.099998,120.532997
06-04-2011,122.233002,123.099998,120.532997,121.967003,98.841621,5442642,122.333,120.900002
07-04-2011,122,122.333,120.900002,121.699997,98.625259,5617634,123.667,121.233002
08-04-2011,121.932999,123.667,121.233002,122.5,99.27356,10351992,125.333,122.432999
11-04-2011,122.733002,125.333,122.432999,123.333,99.948624,12362902,127.532997,122.5
13-04-2011,123.333,127.532997,122.5,126.733002,102.703972,15717855,128.432999,125.766998
15-04-2011,126.733002,128.432999,125.766998,127.667,103.460884,16654438,129.832993,125
18-04-2011,127.766998,129.832993,125,126.800003,102.75827,13130859,127.333,124.599998
19-04-2011,126,127.333,124.599998,125,101.299553,11979940,127.532997,125
20-04-2011,125.833,127.532997,125,127.067001,102.97464,8518942,128.632996,126.333
21-04-2011,128.632996,128.632996,126.333,126.766998,102.731522,14231042,128.466995,126.5
25-04-2011,126.667,128.466995,126.5,126.833,102.785011,4285126,128.266998,123.400002
26-04-2011,127.032997,128.266998,123.400002,127.766998,103.541924,11703098,129.332993,127.5
27-04-2011,128,129.332993,127.5,129.100006,104.622185,8282079,129.867004,127.366997
28-04-2011,129.533005,129.867004,127.366997,127.900002,103.649704,12067508,129.867004,126.900002
29-04-2011,126.900002,129.867004,126.900002,128.233002,103.919563,15507840,129.332993,127
02-05-2011,128.667007,129.332993,127,127.432999,103.271263,7766556,127.333,123.766998
03-05-2011,127,127.333,123.766998,124.567001,100.948654,7726260,125.532997,122.333
04-05-2011,125.199997,125.532997,122.333,124.532997,100.921089,8221964,124.932999,121.099998
05-05-2011,124.667,124.932999,121.099998,121.667,98.598495,9082275,122.667,118.366997
06-05-2011,122,122.667,118.366997,122.400002,99.19252,10526380,124.532997,121.400002
09-05-2011,122.633003,124.532997,121.400002,122.967003,99.652016,8402166,125.667,122.900002
10-05-2011,123.333,125.667,122.900002,123.733002,100.272789,6144180,124.5,122.932999
11-05-2011,123.733002,124.5,122.932999,124.233002,100.677979,3168729,125.167,122.266998
12-05-2011,123.567001,125.167,122.266998,122.532997,99.300308,4183929,127.932999,121.633003
13-05-2011,122.5,127.932999,121.633003,126,102.109955,10602314,127.133003,123.699997
16-05-2011,126.667,127.133003,123.699997,124.067001,100.543449,11545821,126.667,123.800003
17-05-2011,124.333,126.667,123.800003,125.233002,101.488388,8734570,127.067001,125.199997
18-05-2011,125.199997,127.067001,125.199997,125.967003,102.083214,6777150,127.866997,125.432999
19-05-2011,126.733002,127.866997,125.432999,126.032997,102.136681,11829969,127.667,122.5
20-05-2011,126.967003,127.667,122.5,124.366997,100.786583,39314388,127.133003,124.133003
23-05-2011,124.633003,127.133003,124.133003,126.800003,102.75827,13714652,127.266998,124.133003
24-05-2011,127.099998,127.266998,124.133003,124.633003,101.002144,8932002,126.5,123.567001
25-05-2011,124.432999,126.5,123.567001,126.067001,102.164253,9660648,126,124
26-05-2011,126,126,124,124.667,101.029694,14833431,126.532997,124.900002
27-05-2011,125,126.532997,124.900002,125.967003,102.083214,9139576,126.400002,124.233002
30-05-2011,125.967003,126.400002,124.233002,125.067001,101.353844,8924730,129.233002,125.333
31-05-2011,125.333,129.233002,125.333,128.899994,104.460098,13667532,130,128.332993
01-06-2011,130,130,128.332993,129.233002,104.729942,8373320,131.932999,128.266998
02-06-2011,128.5,131.932999,128.266998,130.199997,105.513603,10597256,131.300003,128.667007
03-06-2011,130.199997,131.300003,128.667007,128.966995,104.514404,5775236,129.667007,127.5
06-06-2011,129,129.667007,127.5,128.533005,104.162704,4392762,129.600006,127.667
07-06-2011,128,129.600006,127.667,129.033005,104.567879,3175196,130.899994,128.667007
08-06-2011,129,130.899994,128.667007,129.966995,105.324799,9075586,130.5,128.832993
09-06-2011,129.667007,130.5,128.832993,130,105.351532,5879492,128.867004,127
10-06-2011,127.667,128.867004,127,127.766998,105.821144,13274858,128.233002,126.633003
13-06-2011,127.532997,128.233002,126.633003,127.266998,105.407028,6105914,129.600006,127.266998
14-06-2011,127.266998,129.600006,127.266998,129.233002,107.035324,6174582,130.100006,128.699997
15-06-2011,129.300003,130.100006,128.699997,129.432999,107.200989,8116880,130.199997,128.667007
16-06-2011,129.667007,130.199997,128.667007,129.332993,107.118164,6687018,130.533005,127.532997
17-06-2011,129.399994,130.533005,127.532997,127.833,105.875809,7377156,128.600006,122.866997
20-06-2011,128.600006,128.600006,122.866997,124.300003,102.949654,12226588,125.932999,122.833
21-06-2011,125,125.932999,122.833,123.233002,102.065933,6806692,124.5,121.333
22-06-2011,123.599998,124.5,121.333,123.467003,102.259735,8911053,127.833,122.900002
23-06-2011,123.733002,127.833,122.900002,127.633003,105.710152,11571776,131,127.833
24-06-2011,127.833,131,127.833,130.067001,107.726082,16682754,130.533005,128.332993
27-06-2011,128.733002,130.533005,128.332993,129.067001,106.89785,9396402,129.632996,127
28-06-2011,129.466995,129.632996,127,129.233002,107.035324,6678459,133.300003,129.5
29-06-2011,129.5,133.300003,129.5,133.033005,110.18264,11511766,136,133.033005
30-06-2011,133.100006,136,133.033005,135.300003,112.060242,17453580,137.667007,133.399994
01-07-2011,137.667007,137.667007,133.399994,134.367004,111.287491,10842734,136.067001,132.167007
04-07-2011,135.399994,136.067001,132.167007,132.5,109.74118,8891392,133.233002,130.167007
05-07-2011,133.233002,133.233002,130.167007,130.432999,108.029221,12500128,131.766998,129.533005
06-07-2011,130.332993,131.766998,129.533005,131.132996,108.608986,9036720,135.966995,131.399994
07-07-2011,131.399994,135.966995,131.399994,135.600006,112.308708,12000184,136.733002,133.100006
08-07-2011,135.832993,136.733002,133.100006,133.699997,110.735069,9733647,135.867004,133.667007
11-07-2011,133.899994,135.867004,133.667007,135.067001,111.867264,6956271,136.667007,133.5
12-07-2011,134.332993,136.667007,133.5,134.432999,111.342155,8189592,136.667007,134.600006
13-07-2011,134.600006,136.667007,134.600006,136,112.639999,9810828,136.667007,133.567001
14-07-2011,135.966995,136.667007,133.567001,135.332993,112.08757,12731204,135.733002,134.033005
15-07-2011,135.033005,135.733002,134.033005,134.5,111.397644,4223512,135.266998,133.766998
18-07-2011,135,135.266998,133.766998,134.432999,111.342155,2938749,136.632996,134.399994
19-07-2011,135,136.632996,134.399994,136.067001,112.695488,6131962,138.233002,135.667007
20-07-2011,136,138.233002,135.667007,137.167007,113.60656,12614826,138.533005,136.332993
21-07-2011,136.332993,138.533005,136.332993,138.067001,114.351959,7399086,139.466995,137.733002
22-07-2011,139,139.466995,137.733002,138.266998,114.517624,13739478,138.199997,135.432999
25-07-2011,138,138.199997,135.432999,136.932999,113.41275,13968255,137.766998,133.100006
26-07-2011,136.667007,137.766998,133.100006,133.932999,110.92804,9482766,134.966995,132.367004
27-07-2011,134.832993,134.966995,132.367004,133.932999,110.92804,7730432,138,132.233002
28-07-2011,132.233002,138,132.233002,137.5,113.882355,24405891,140.832993,136.832993
29-07-2011,137,140.832993,136.832993,138.899994,115.041878,19932826,140.832993,138.733002
01-08-2011,140,140.832993,138.733002,139.266998,115.345833,10656141,138.899994,135.233002
02-08-2011,138.466995,138.899994,135.233002,136.5,113.054131,11468200,138.800003,135.100006
03-08-2011,135.567001,138.800003,135.100006,137.899994,114.213654,9986904,137.832993,132.800003
04-08-2011,136.600006,137.832993,132.800003,133.300003,110.403763,15752998,132,127
05-08-2011,130,132,127,130.932999,108.443336,20137104,131.867004,126.432999
08-08-2011,129.266998,131.867004,126.432999,130,107.670601,13503764,134.733002,126.733002
09-08-2011,126.833,134.733002,126.733002,133.167007,110.293633,28803964,135.233002,130.667007
10-08-2011,134.667007,135.233002,130.667007,131.399994,108.830116,13912494,133.332993,130.367004
11-08-2011,130.667007,133.332993,130.367004,132.5,109.74118,9546830,133.966995,130.332993
12-08-2011,133.132996,133.966995,130.332993,132,109.327072,12319560,134.632996,132
16-08-2011,134.167007,134.632996,132,133.667007,110.707726,9747378,136.667007,133
17-08-2011,133.332993,136.667007,133,136.167007,112.77832,14542533,137.332993,135.167007
18-08-2011,136.332993,137.332993,135.167007,135.899994,112.557182,10754962,136.5,132.100006
19-08-2011,134.667007,136.5,132.100006,132.800003,109.989655,19466640,135.199997,131.033005
22-08-2011,132.199997,135.199997,131.033005,134.667007,111.535973,9153958,136.132996,132.667007
23-08-2011,134.667007,136.132996,132.667007,135.466995,112.198547,17823950,136.199997,132.867004
24-08-2011,135.233002,136.199997,132.867004,134.632996,111.507797,7468062,135.867004,134
25-08-2011,134.766998,135.867004,134,134.899994,111.728943,12911408,135.466995,129.832993
26-08-2011,135.266998,135.466995,129.832993,131.233002,108.691811,9318453,135.332993,130
29-08-2011,132,135.332993,130,134.632996,111.507797,11869502,136,132.667007
30-08-2011,136,136,132.667007,133.332993,110.431099,10490340,137.667007,131.100006
02-09-2011,137.332993,137.667007,131.100006,135.5,112.225891,19310655,135.899994,133.466995
05-09-2011,135.332993,135.899994,133.466995,135.167007,111.950089,12201838,135.567001,133.533005
06-09-2011,134.667007,135.567001,133.533005,135.199997,111.977425,12158409,135.699997,133
07-09-2011,135.332993,135.699997,133,133.367004,110.459259,10780276,134.367004,132.067001
08-09-2011,133.567001,134.367004,132.067001,132.766998,109.962326,7045797,133.832993,131
09-09-2011,133.132996,133.832993,131,131.766998,109.134087,12080457,132.167007,129.800003
12-09-2011,130.800003,132.167007,129.800003,130.800003,108.333176,7628432,132.966995,130.466995
13-09-2011,131.100006,132.966995,130.466995,131.367004,108.80278,7841364,133.332993,129.399994
14-09-2011,131.600006,133.332993,129.399994,132.966995,110.12796,7905132,134.567001,130.699997
15-09-2011,134.567001,134.567001,130.699997,132.932999,110.099815,7803880,133.899994,131.567001
16-09-2011,133.332993,133.899994,131.567001,131.966995,109.299728,13465953,132.132996,129.899994
19-09-2011,132,132.132996,129.899994,130.233002,107.863571,7429494,132.800003,130.132996
20-09-2011,130.533005,132.800003,130.132996,132.332993,109.602867,8199108,133.100006,131.033005
21-09-2011,132.632996,133.100006,131.033005,131.733002,109.105927,4388811,131.199997,126.699997
22-09-2011,130.899994,131.199997,126.699997,127.300003,105.434364,11351934,129.600006,126.032997
23-09-2011,126.733002,129.600006,126.032997,127.766998,105.821144,12520890,128.600006,123.333
26-09-2011,128.600006,128.600006,123.333,125.667,104.081848,9712788,129.300003,126.5
27-09-2011,126.667,129.300003,126.5,128.966995,106.815025,9450348,131.667007,128.5
28-09-2011,129.266998,131.667007,128.5,131.399994,108.830116,19577022,135.300003,130.5
29-09-2011,130.5,135.300003,130.5,134.832993,111.673447,18187042,134.667007,131.432999
30-09-2011,134.667007,134.667007,131.432999,132,109.327072,10307661,131.399994,128.899994
03-10-2011,130.199997,131.399994,128.899994,129.567001,107.311974,7690335,130.132996,125.733002
04-10-2011,129.167007,130.132996,125.733002,127.766998,105.821144,18375354,131.600006,128.067001
05-10-2011,128.067001,131.600006,128.067001,129.399994,107.173645,19017717,133.5,129.332993
